plate,well,cycle_nr,time_s,temperature_C,raw_value,mutant
Plate1,F08,10,10800,25.6,0.9060999751091003,
Plate1,F08,11,12000,26.0,0.9882000088691711,
Plate1,F08,12,13200,26.0,1.0674999952316284,
Plate1,F08,13,14400,25.9,1.1434999704360962,
Plate1,F08,14,15600,26.0,1.2172000408172607,
Plate1,F08,15,16800,26.3,1.2867000102996826,
Plate1,F08,16,18000,26.4,1.3487999439239502,
Plate1,F08,17,19200,26.3,1.4057999849319458,
Plate1,F08,18,20400,26.1,1.4567999839782715,
Plate1,F08,19,21600,26.0,1.5011999607086182,
Plate1,F08,20,22800,25.9,1.541200041770935,
Plate1,F08,21,24000,26.0,1.5764000415802002,
Plate1,F08,22,25200,25.6,1.6067999601364136,
Plate1,F08,23,26400,25.8,1.6339000463485718,
Plate1,F08,24,27600,25.7,1.6557999849319458,
Plate1,F08,25,28800,25.6,1.6753000020980835,
Plate1,F08,26,30000,25.4,1.6921000480651855,
Plate1,F08,27,31200,25.1,1.7063000202178955,
Plate1,F08,28,32400,25.6,1.718999981880188,
Plate1,F08,29,33600,25.4,1.7289999723434448,
Plate1,F08,30,34800,25.5,1.7379000186920166,
Plate1,F08,31,36000,25.4,1.7441999912261963,
Plate1,F08,32,37200,25.2,1.750599980354309,
Plate1,F08,33,38400,25.4,1.7544000148773193,
Plate1,F08,34,39600,25.2,1.757699966430664,
Plate1,F08,35,40800,25.4,1.760599970817566,
Plate1,F08,36,42000,25.4,1.7624000310897827,
Plate1,F08,37,43200,25.4,1.7652000188827515,
Plate1,F08,38,44400,25.3,1.7654999494552612,
Plate1,F08,39,45600,25.2,1.7663999795913696,
Plate1,F08,40,46800,25.3,1.7649999856948853,
Plate1,F08,41,48000,25.2,1.7649999856948853,
Plate1,F08,42,49200,25.1,1.764799952507019,
Plate1,F08,43,50400,25.2,1.76419997215271,
Plate1,F08,44,51600,25.6,1.7623000144958496,
Plate1,F08,45,52800,25.4,1.7609000205993652,
Plate1,F08,46,54000,25.2,1.7589999437332153,
Plate1,F08,47,55200,25.4,1.757099986076355,
Plate1,F08,48,56400,25.2,1.7555999755859375,
Plate1,F08,49,57600,25.1,1.7525999546051025,
Plate1,F09,1,0,24.8,0.20999999344348907,
Plate1,F09,2,1200,24.5,0.22699999809265137,
Plate1,F09,3,2400,25.5,0.2824999988079071,
Plate1,F09,4,3600,25.5,0.358599990606308,
Plate1,F09,5,4800,25.7,0.4494999945163727,
Plate1,F09,6,6000,25.7,0.5440999865531921,
Plate1,F09,7,7200,25.8,0.6388000249862671,
Plate1,F09,8,8400,26.0,0.7300000190734863,
Plate1,F09,9,9600,25.9,0.8180999755859375,
Plate1,F09,10,10800,25.6,0.9031999707221985,
Plate1,F09,11,12000,26.0,0.9861000180244446,
Plate1,F09,12,13200,26.0,1.0654000043869019,
Plate1,F09,13,14400,25.9,1.142899990081787,
Plate1,F09,14,15600,26.0,1.2192000150680542,
Plate1,F09,15,16800,26.3,1.291599988937378,
Plate1,F09,16,18000,26.4,1.357200026512146,
Plate1,F09,17,19200,26.3,1.417799949645996,
Plate1,F09,18,20400,26.1,1.4728000164031982,
Plate1,F09,19,21600,26.0,1.5216000080108643,
Plate1,F09,20,22800,25.9,1.56659996509552,
Plate1,F09,21,24000,26.0,1.6053999662399292,
Plate1,F09,22,25200,25.6,1.6404999494552612,
Plate1,F09,23,26400,25.8,1.6713999509811401,
Plate1,F09,24,27600,25.7,1.6970000267028809,
Plate1,F09,25,28800,25.6,1.7201999425888062,
Plate1,F09,26,30000,25.4,1.738800048828125,
Plate1,F09,27,31200,25.1,1.757200002670288,
Plate1,F09,28,32400,25.6,1.771299958229065,
Plate1,F09,29,33600,25.4,1.7841999530792236,
Plate1,F09,30,34800,25.5,1.794100046157837,
Plate1,F09,31,36000,25.4,1.802299976348877,
Plate1,F09,32,37200,25.2,1.8097000122070312,
Plate1,F09,33,38400,25.4,1.8145999908447266,
Plate1,F09,34,39600,25.2,1.8187999725341797,
Plate1,F09,35,40800,25.4,1.8229000568389893,
Plate1,F09,36,42000,25.4,1.8253999948501587,
Plate1,F09,37,43200,25.4,1.8291000127792358,
Plate1,F09,38,44400,25.3,1.8295999765396118,
Plate1,F09,39,45600,25.2,1.8301000595092773,
Plate1,F09,40,46800,25.3,1.8295999765396118,
Plate1,F09,41,48000,25.2,1.8300000429153442,
Plate1,F09,42,49200,25.1,1.8300000429153442,
Plate1,F09,43,50400,25.2,1.829300045967102,
Plate1,F09,44,51600,25.6,1.8279999494552612,
Plate1,F09,45,52800,25.4,1.8265000581741333,
Plate1,F09,46,54000,25.2,1.8258999586105347,
Plate1,F09,47,55200,25.4,1.8238999843597412,
Plate1,F09,48,56400,25.2,1.822100043296814,
Plate1,F09,49,57600,25.1,1.8186999559402466,
Plate1,F10,1,0,24.8,0.20640000700950623,
Plate1,F10,2,1200,24.5,0.19460000097751617,
Plate1,F10,3,2400,25.5,0.19599999487400055,
Plate1,F10,4,3600,25.5,0.19480000436306,
Plate1,F10,5,4800,25.7,0.19769999384880066,
Plate1,F10,6,6000,25.7,0.2012999951839447,
Plate1,F10,7,7200,25.8,0.20520000159740448,
Plate1,F10,8,8400,26.0,0.2094999998807907,
Plate1,F10,9,9600,25.9,0.21369999647140503,
Plate1,F10,10,10800,25.6,0.21809999644756317,
Plate1,F10,11,12000,26.0,0.22169999778270721,
Plate1,F10,12,13200,26.0,0.22429999709129333,
Plate1,F10,13,14400,25.9,0.22669999301433563,
Plate1,F10,14,15600,26.0,0.2282000035047531,
Plate1,F10,15,16800,26.3,0.2298000007867813,
Plate1,F10,16,18000,26.4,0.23149999976158142,
Plate1,F10,17,19200,26.3,0.23319999873638153,
Plate1,F10,18,20400,26.1,0.23499999940395355,
Plate1,F10,19,21600,26.0,0.23680000007152557,
Plate1,F10,20,22800,25.9,0.23849999904632568,
Plate1,F10,21,24000,26.0,0.24060000479221344,
Plate1,F10,22,25200,25.6,0.24250000715255737,
Plate1,F10,23,26400,25.8,0.24469999969005585,
Plate1,F10,24,27600,25.7,0.2468000054359436,
Plate1,F10,25,28800,25.6,0.2484000027179718,
Plate1,F10,26,30000,25.4,0.25,
Plate1,F10,27,31200,25.1,0.2513999938964844,
Plate1,F10,28,32400,25.6,0.2529999911785126,
Plate1,F10,29,33600,25.4,0.2547000050544739,
Plate1,F10,30,34800,25.5,0.25609999895095825,
Plate1,F10,31,36000,25.4,0.25760000944137573,
Plate1,F10,32,37200,25.2,0.25929999351501465,
Plate1,F10,33,38400,25.4,0.26080000400543213,
Plate1,F10,34,39600,25.2,0.2621999979019165,
Plate1,F10,35,40800,25.4,0.2635999917984009,
Plate1,F10,36,42000,25.4,0.2651999890804291,
Plate1,F10,37,43200,25.4,0.26669999957084656,
Plate1,F10,38,44400,25.3,0.2680000066757202,
Plate1,F10,39,45600,25.2,0.2694000005722046,
Plate1,F10,40,46800,25.3,0.2709999978542328,
Plate1,F10,41,48000,25.2,0.2727000117301941,
Plate1,F10,42,49200,25.1,0.2743000090122223,
Plate1,F10,43,50400,25.2,0.2757999897003174,
Plate1,F10,44,51600,25.6,0.2770000100135803,
Plate1,F10,45,52800,25.4,0.2782000005245209,
Plate1,F10,46,54000,25.2,0.2791000008583069,
Plate1,F10,47,55200,25.4,0.28040000796318054,
Plate1,F10,48,56400,25.2,0.2809000015258789,
Plate1,F10,49,57600,25.1,0.28189998865127563,
Plate1,F11,1,0,24.8,0.20669999718666077,
Plate1,F11,2,1200,24.5,0.19539999961853027,
Plate1,F11,3,2400,25.5,0.1979999989271164,
Plate1,F11,4,3600,25.5,0.2013999968767166,
Plate1,F11,5,4800,25.7,0.20659999549388885,
Plate1,F11,6,6000,25.7,0.21250000596046448,
Plate1,F11,7,7200,25.8,0.21899999678134918,
Plate1,F11,8,8400,26.0,0.2257000058889389,
Plate1,F11,9,9600,25.9,0.2328999936580658,
Plate1,F11,10,10800,25.6,0.23980000615119934,
Plate1,F11,11,12000,26.0,0.24560000002384186,
Plate1,F11,12,13200,26.0,0.2508000135421753,
Plate1,F11,13,14400,25.9,0.25609999895095825,
Plate1,F11,14,15600,26.0,0.2603999972343445,
Plate1,F11,15,16800,26.3,0.26489999890327454,
Plate1,F11,16,18000,26.4,0.2694000005722046,
Plate1,F11,17,19200,26.3,0.27410000562667847,
Plate1,F11,18,20400,26.1,0.27889999747276306,
Plate1,F11,19,21600,26.0,0.28369998931884766,
Plate1,F11,20,22800,25.9,0.28850001096725464,
Plate1,F11,21,24000,26.0,0.29339998960494995,
Plate1,F11,22,25200,25.6,0.29840001463890076,
Plate1,F11,23,26400,25.8,0.30379998683929443,
Plate1,F11,24,27600,25.7,0.30869999527931213,
Plate1,F11,25,28800,25.6,0.31349998712539673,
Plate1,F11,26,30000,25.4,0.3181999921798706,
Plate1,F11,27,31200,25.1,0.32269999384880066,
Plate1,F11,28,32400,25.6,0.3271999955177307,
Plate1,F11,29,33600,25.4,0.3319000005722046,
Plate1,F11,30,34800,25.5,0.33640000224113464,
Plate1,F11,31,36000,25.4,0.3409000039100647,
Plate1,F11,32,37200,25.2,0.34540000557899475,
Plate1,F11,33,38400,25.4,0.349700003862381,
Plate1,F11,34,39600,25.2,0.35409998893737793,
Plate1,F11,35,40800,25.4,0.35839998722076416,
Plate1,F11,36,42000,25.4,0.3628000020980835,
Plate1,F11,37,43200,25.4,0.367000013589859,
Plate1,F11,38,44400,25.3,0.3709999918937683,
Plate1,F11,39,45600,25.2,0.3750999867916107,
Plate1,F11,40,46800,25.3,0.3788999915122986,
Plate1,F11,41,48000,25.2,0.3831000030040741,
Plate1,F11,42,49200,25.1,0.38679999113082886,
Plate1,F11,43,50400,25.2,0.39079999923706055,
Plate1,F11,44,51600,25.6,0.39410001039505005,
Plate1,F11,45,52800,25.4,0.39739999175071716,
Plate1,F11,46,54000,25.2,0.4004000127315521,
Plate1,F11,47,55200,25.4,0.40369999408721924,
Plate1,F11,48,56400,25.2,0.4065000116825104,
Plate1,F11,49,57600,25.1,0.4092000126838684,
Plate1,F12,1,0,24.8,0.20409999787807465,
Plate1,F12,2,1200,24.5,0.20170000195503235,
Plate1,F12,3,2400,25.5,0.22339999675750732,
Plate1,F12,4,3600,25.5,0.25130000710487366,
Plate1,F12,5,4800,25.7,0.2856000065803528,
Plate1,F12,6,6000,25.7,0.3240000009536743,
Plate1,F12,7,7200,25.8,0.3653999865055084,
Plate1,F12,8,8400,26.0,0.40720000863075256,
Plate1,F12,9,9600,25.9,0.4487000107765198,
Plate1,F12,10,10800,25.6,0.4887000024318695,
Plate1,F12,11,12000,26.0,0.5260000228881836,
Plate1,F12,12,13200,26.0,0.5608999729156494,
Plate1,F12,13,14400,25.9,0.593999981880188,
Plate1,F12,14,15600,26.0,0.6248000264167786,
Plate1,F12,15,16800,26.3,0.652400016784668,
Plate1,F12,16,18000,26.4,0.6783000230789185,
Plate1,F12,17,19200,26.3,0.7005000114440918,
Plate1,F12,18,20400,26.1,0.7214000225067139,
Plate1,F12,19,21600,26.0,0.7402999997138977,
Plate1,F12,20,22800,25.9,0.7573999762535095,
Plate1,F12,21,24000,26.0,0.7730000019073486,
Plate1,F12,22,25200,25.6,0.7868000268936157,
Plate1,F12,23,26400,25.8,0.7989000082015991,
Plate1,F12,24,27600,25.7,0.810699999332428,
Plate1,F12,25,28800,25.6,0.8212000131607056,
Plate1,F12,26,30000,25.4,0.8302000164985657,
Plate1,F12,27,31200,25.1,0.8378999829292297,
Plate1,F12,28,32400,25.6,0.845300018787384,
Plate1,F12,29,33600,25.4,0.8519999980926514,
Plate1,F12,30,34800,25.5,0.8578000068664551,
Plate1,F12,31,36000,25.4,0.8636000156402588,
Plate1,F12,32,37200,25.2,0.867900013923645,
Plate1,F12,33,38400,25.4,0.8715000152587891,
Plate1,F12,34,39600,25.2,0.8741000294685364,
Plate1,F12,35,40800,25.4,0.8773000240325928,
Plate1,F12,36,42000,25.4,0.8794000148773193,
Plate1,F12,37,43200,25.4,0.8815000057220459,
Plate1,F12,38,44400,25.3,0.8830999732017517,
Plate1,F12,39,45600,25.2,0.8847000002861023,
Plate1,F12,40,46800,25.3,0.8851000070571899,
Plate1,F12,41,48000,25.2,0.8867999911308289,
Plate1,F12,42,49200,25.1,0.8877999782562256,
Plate1,F12,43,50400,25.2,0.8880000114440918,
Plate1,F12,44,51600,25.6,0.8878999948501587,
Plate1,F12,45,52800,25.4,0.8881000280380249,
Plate1,F12,46,54000,25.2,0.8880000114440918,
Plate1,F12,47,55200,25.4,0.8877999782562256,
Plate1,F12,48,56400,25.2,0.886900007724762,
Plate1,F12,49,57600,25.1,0.8863000273704529,
Plate1,G01,1,0,24.8,0.20469999313354492,
Plate1,G01,2,1200,24.5,0.19110000133514404,
Plate1,G01,3,2400,25.5,0.19179999828338623,
Plate1,G01,4,3600,25.5,0.19179999828338623,
Plate1,G01,5,4800,25.7,0.1940000057220459,
Plate1,G01,6,6000,25.7,0.1965000033378601,
Plate1,G01,7,7200,25.8,0.19900000095367432,
Plate1,G01,8,8400,26.0,0.2020999938249588,
Plate1,G01,9,9600,25.9,0.20489999651908875,
Plate1,G01,10,10800,25.6,0.2076999992132187,
Plate1,G01,11,12000,26.0,0.20990000665187836,
Plate1,G01,12,13200,26.0,0.21170000731945038,
Plate1,G01,13,14400,25.9,0.21330000460147858,
Plate1,G01,14,15600,26.0,0.2142000049352646,
Plate1,G01,15,16800,26.3,0.2151000052690506,
Plate1,G01,16,18000,26.4,0.21619999408721924,
Plate1,G01,17,19200,26.3,0.21699999272823334,
Plate1,G01,18,20400,26.1,0.21819999814033508,
Plate1,G01,19,21600,26.0,0.219200000166893,
Plate1,G01,20,22800,25.9,0.22020000219345093,
Plate1,G01,21,24000,26.0,0.22139999270439148,
Plate1,G01,22,25200,25.6,0.22259999811649323,
Plate1,G01,23,26400,25.8,0.22390000522136688,
Plate1,G01,24,27600,25.7,0.22499999403953552,
Plate1,G01,25,28800,25.6,0.22609999775886536,
Plate1,G01,26,30000,25.4,0.2272000014781952,
Plate1,G01,27,31200,25.1,0.2280000001192093,
Plate1,G01,28,32400,25.6,0.22910000383853912,
Plate1,G01,29,33600,25.4,0.23010000586509705,
Plate1,G01,30,34800,25.5,0.23090000450611115,
Plate1,G01,31,36000,25.4,0.23180000483989716,
Plate1,G01,32,37200,25.2,0.2328999936580658,
Plate1,G01,33,38400,25.4,0.2337999939918518,
Plate1,G01,34,39600,25.2,0.23469999432563782,
Plate1,G01,35,40800,25.4,0.23589999973773956,
Plate1,G01,36,42000,25.4,0.23669999837875366,
Plate1,G01,37,43200,25.4,0.2378000020980835,
Plate1,G01,38,44400,25.3,0.2386000007390976,
Plate1,G01,39,45600,25.2,0.23960000276565552,
Plate1,G01,40,46800,25.3,0.24050000309944153,
Plate1,G01,41,48000,25.2,0.24150000512599945,
Plate1,G01,42,49200,25.1,0.24250000715255737,
Plate1,G01,43,50400,25.2,0.24369999766349792,
Plate1,G01,44,51600,25.6,0.24420000612735748,
Plate1,G01,45,52800,25.4,0.2451000064611435,
Plate1,G01,46,54000,25.2,0.24580000340938568,
Plate1,G01,47,55200,25.4,0.24660000205039978,
Plate1,G01,48,56400,25.2,0.24690000712871552,
Plate1,G01,49,57600,25.1,0.24740000069141388,
Plate1,G02,1,0,24.8,0.2094999998807907,
Plate1,G02,2,1200,24.5,0.19789999723434448,
Plate1,G02,3,2400,25.5,0.20149999856948853,
Plate1,G02,4,3600,25.5,0.20730000734329224,
Plate1,G02,5,4800,25.7,0.2159000039100647,
Plate1,G02,6,6000,25.7,0.22599999606609344,
Plate1,G02,7,7200,25.8,0.23680000007152557,
Plate1,G02,8,8400,26.0,0.24819999933242798,
Plate1,G02,9,9600,25.9,0.26010000705718994,
Plate1,G02,10,10800,25.6,0.271699994802475,
Plate1,G02,11,12000,26.0,0.28290000557899475,
Plate1,G02,12,13200,26.0,0.29350000619888306,
Plate1,G02,13,14400,25.9,0.3034000098705292,
Plate1,G02,14,15600,26.0,0.3127000033855438,
Plate1,G02,15,16800,26.3,0.32170000672340393,
Plate1,G02,16,18000,26.4,0.3301999866962433,
Plate1,G02,17,19200,26.3,0.33809998631477356,
Plate1,G02,18,20400,26.1,0.3456999957561493,
Plate1,G02,19,21600,26.0,0.3528999984264374,
Plate1,G02,20,22800,25.9,0.3596999943256378,
Plate1,G02,21,24000,26.0,0.36629998683929443,
Plate1,G02,22,25200,25.6,0.3725000023841858,
Plate1,G02,23,26400,25.8,0.37869998812675476,
Plate1,G02,24,27600,25.7,0.38420000672340393,
Plate1,G02,25,28800,25.6,0.3896999955177307,
Plate1,G02,26,30000,25.4,0.39489999413490295,
Plate1,G02,27,31200,25.1,0.3995000123977661,
Plate1,G02,28,32400,25.6,0.4041000008583069,
Plate1,G02,29,33600,25.4,0.40869998931884766,
Plate1,G02,30,34800,25.5,0.41280001401901245,
Plate1,G02,31,36000,25.4,0.4165000021457672,
Plate1,G02,32,37200,25.2,0.4203999936580658,
Plate1,G02,33,38400,25.4,0.4237000048160553,
Plate1,G02,34,39600,25.2,0.4268999993801117,
Plate1,G02,35,40800,25.4,0.4300999939441681,
Plate1,G02,36,42000,25.4,0.43309998512268066,
Plate1,G02,37,43200,25.4,0.4361000061035156,
Plate1,G02,38,44400,25.3,0.43860000371932983,
Plate1,G02,39,45600,25.2,0.4413999915122986,
Plate1,G02,40,46800,25.3,0.44359999895095825,
Plate1,G02,41,48000,25.2,0.4456999897956848,
Plate1,G02,42,49200,25.1,0.44760000705718994,
Plate1,G02,43,50400,25.2,0.4496999979019165,
Plate1,G02,44,51600,25.6,0.4512999951839447,
Plate1,G02,45,52800,25.4,0.4528999924659729,
Plate1,G02,46,54000,25.2,0.4546000063419342,
Plate1,G02,47,55200,25.4,0.4560999870300293,
Plate1,G02,48,56400,25.2,0.4569999873638153,
Plate1,G02,49,57600,25.1,0.45840001106262207,
Plate1,G03,1,0,24.8,0.2037999927997589,
Plate1,G03,2,1200,24.5,0.20340000092983246,
Plate1,G03,3,2400,25.5,0.22660000622272491,
Plate1,G03,4,3600,25.5,0.25940001010894775,
Plate1,G03,5,4800,25.7,0.30140000581741333,
Plate1,G03,6,6000,25.7,0.3483999967575073,
Plate1,G03,7,7200,25.8,0.39820000529289246,
Plate1,G03,8,8400,26.0,0.4487000107765198,
Plate1,G03,9,9600,25.9,0.49810001254081726,
Plate1,G03,10,10800,25.6,0.545799970626831,
Plate1,G03,11,12000,26.0,0.5906999707221985,
Plate1,G03,12,13200,26.0,0.6327000260353088,
Plate1,G03,13,14400,25.9,0.6712999939918518,
Plate1,G03,14,15600,26.0,0.70660001039505,
Plate1,G03,15,16800,26.3,0.738099992275238,
Plate1,G03,16,18000,26.4,0.7652999758720398,
Plate1,G03,17,19200,26.3,0.7888000011444092,
Plate1,G03,18,20400,26.1,0.8090000152587891,
Plate1,G03,19,21600,26.0,0.8260999917984009,
Plate1,G03,20,22800,25.9,0.8411999940872192,
Plate1,G03,21,24000,26.0,0.8537999987602234,
Plate1,G03,22,25200,25.6,0.8651000261306763,
Plate1,G03,23,26400,25.8,0.875,
Plate1,G03,24,27600,25.7,0.8830999732017517,
Plate1,G03,25,28800,25.6,0.8899000287055969,
Plate1,G03,26,30000,25.4,0.8959000110626221,
Plate1,G03,27,31200,25.1,0.9003999829292297,
Plate1,G03,28,32400,25.6,0.9049999713897705,
Plate1,G03,29,33600,25.4,0.9089999794960022,
Plate1,G03,30,34800,25.5,0.9120000004768372,
Plate1,G03,31,36000,25.4,0.9147999882698059,
Plate1,G03,32,37200,25.2,0.9171000123023987,
Plate1,G03,33,38400,25.4,0.9193999767303467,
Plate1,G03,34,39600,25.2,0.9208999872207642,
Plate1,G03,35,40800,25.4,0.9215999841690063,
Plate1,G03,36,42000,25.4,0.9229999780654907,
Plate1,G03,37,43200,25.4,0.923799991607666,
Plate1,G03,38,44400,25.3,0.9247000217437744,
Plate1,G03,39,45600,25.2,0.9257000088691711,
Plate1,G03,40,46800,25.3,0.9251999855041504,
Plate1,G03,41,48000,25.2,0.9254000186920166,
Plate1,G03,42,49200,25.1,0.9257000088691711,
Plate1,G03,43,50400,25.2,0.9258999824523926,
Plate1,G03,44,51600,25.6,0.9254999756813049,
Plate1,G03,45,52800,25.4,0.9246000051498413,
Plate1,G03,46,54000,25.2,0.9243999719619751,
Plate1,G03,47,55200,25.4,0.9240000247955322,
Plate1,G03,48,56400,25.2,0.9228000044822693,
Plate1,G03,49,57600,25.1,0.9221000075340271,
Plate1,G04,1,0,24.8,0.2101999968290329,
Plate1,G04,2,1200,24.5,0.19789999723434448,
Plate1,G04,3,2400,25.5,0.2004999965429306,
Plate1,G04,4,3600,25.5,0.20440000295639038,
Plate1,G04,5,4800,25.7,0.21080000698566437,
Plate1,G04,6,6000,25.7,0.21780000627040863,
Plate1,G04,7,7200,25.8,0.2257000058889389,
Plate1,G04,8,8400,26.0,0.23399999737739563,
Plate1,G04,9,9600,25.9,0.24240000545978546,
Plate1,G04,10,10800,25.6,0.250900000333786,
Plate1,G04,11,12000,26.0,0.25850000977516174,
Plate1,G04,12,13200,26.0,0.26579999923706055,
Plate1,G04,13,14400,25.9,0.27230000495910645,
Plate1,G04,14,15600,26.0,0.2784999907016754,
Plate1,G04,15,16800,26.3,0.2842000126838684,
Plate1,G04,16,18000,26.4,0.2897999882698059,
Plate1,G04,17,19200,26.3,0.295199990272522,
Plate1,G04,18,20400,26.1,0.3003000020980835,
Plate1,G04,19,21600,26.0,0.3052999973297119,
Plate1,G04,20,22800,25.9,0.3100000023841858,
Plate1,G04,21,24000,26.0,0.31439998745918274,
Plate1,G04,22,25200,25.6,0.3188999891281128,
Plate1,G04,23,26400,25.8,0.32339999079704285,
Plate1,G04,24,27600,25.7,0.32760000228881836,
Plate1,G04,25,28800,25.6,0.33149999380111694,
Plate1,G04,26,30000,25.4,0.335099995136261,
Plate1,G04,27,31200,25.1,0.33820000290870667,
Plate1,G04,28,32400,25.6,0.3418000042438507,
Plate1,G04,29,33600,25.4,0.34529998898506165,
Plate1,G04,30,34800,25.5,0.3483000099658966,
Plate1,G04,31,36000,25.4,0.3513000011444092,
Plate1,G04,32,37200,25.2,0.35429999232292175,
Plate1,G04,33,38400,25.4,0.3571999967098236,
Plate1,G04,34,39600,25.2,0.35989999771118164,
Plate1,G04,35,40800,25.4,0.3625999987125397,
Plate1,G04,36,42000,25.4,0.36500000953674316,
Plate1,G04,37,43200,25.4,0.3677999973297119,
Plate1,G04,38,44400,25.3,0.3700999915599823,
Plate1,G04,39,45600,25.2,0.3723999857902527,
Plate1,G04,40,46800,25.3,0.37459999322891235,
Plate1,G04,41,48000,25.2,0.376800000667572,
Plate1,G04,42,49200,25.1,0.3788999915122986,
Plate1,G04,43,50400,25.2,0.3815000057220459,
Plate1,G04,44,51600,25.6,0.3828999996185303,
Plate1,G04,45,52800,25.4,0.3846000134944916,
Plate1,G04,46,54000,25.2,0.3862999975681305,
Plate1,G04,47,55200,25.4,0.3878999948501587,
Plate1,G04,48,56400,25.2,0.38909998536109924,
Plate1,G04,49,57600,25.1,0.3903999924659729,
Plate1,G05,1,0,24.8,0.2053000032901764,
Plate1,G05,2,1200,24.5,0.20110000669956207,
Plate1,G05,3,2400,25.5,0.219200000166893,
Plate1,G05,4,3600,25.5,0.24560000002384186,
Plate1,G05,5,4800,25.7,0.2793000042438507,
Plate1,G05,6,6000,25.7,0.3179999887943268,
Plate1,G05,7,7200,25.8,0.3596999943256378,
Plate1,G05,8,8400,26.0,0.4032000005245209,
Plate1,G05,9,9600,25.9,0.44699999690055847,
Plate1,G05,10,10800,25.6,0.48989999294281006,
Plate1,G05,11,12000,26.0,0.5311999917030334,
Plate1,G05,12,13200,26.0,0.5706999897956848,
Plate1,G05,13,14400,25.9,0.6079000234603882,
Plate1,G05,14,15600,26.0,0.6431999802589417,
Plate1,G05,15,16800,26.3,0.6758999824523926,
Plate1,G05,16,18000,26.4,0.7050999999046326,
Plate1,G05,17,19200,26.3,0.7318000197410583,
Plate1,G05,18,20400,26.1,0.755299985408783,
Plate1,G05,19,21600,26.0,0.7770000100135803,
Plate1,G05,20,22800,25.9,0.7971000075340271,
Plate1,G05,21,24000,26.0,0.8149999976158142,
Plate1,G05,22,25200,25.6,0.8313000202178955,
Plate1,G05,23,26400,25.8,0.84579998254776,
Plate1,G05,24,27600,25.7,0.8589000105857849,
Plate1,G05,25,28800,25.6,0.8708999752998352,
Plate1,G05,26,30000,25.4,0.8813999891281128,
Plate1,G05,27,31200,25.1,0.8901000022888184,
Plate1,G05,28,32400,25.6,0.899399995803833,
Plate1,G05,29,33600,25.4,0.9074000120162964,
Plate1,G05,30,34800,25.5,0.9139999747276306,
Plate1,G05,31,36000,25.4,0.920199990272522,
Plate1,G05,32,37200,25.2,0.9261000156402588,
Plate1,G05,33,38400,25.4,0.9312999844551086,
Plate1,G05,34,39600,25.2,0.9355000257492065,
Plate1,G05,35,40800,25.4,0.939300000667572,
Plate1,G05,36,42000,25.4,0.9423999786376953,
Plate1,G05,37,43200,25.4,0.9466000199317932,
Plate1,G05,38,44400,25.3,0.9492999911308289,
Plate1,G05,39,45600,25.2,0.95169997215271,
Plate1,G05,40,46800,25.3,0.9537000060081482,
Plate1,G05,41,48000,25.2,0.9556999802589417,
Plate1,G05,42,49200,25.1,0.9573000073432922,
Plate1,G05,43,50400,25.2,0.958899974822998,
Plate1,G05,44,51600,25.6,0.9596999883651733,
Plate1,G05,45,52800,25.4,0.9598000049591064,
Plate1,G05,46,54000,25.2,0.9609000086784363,
Plate1,G05,47,55200,25.4,0.9616000056266785,
Plate1,G05,48,56400,25.2,0.9613000154495239,
Plate1,G05,49,57600,25.1,0.9610000252723694,
Plate1,G06,1,0,24.8,0.20630000531673431,
Plate1,G06,2,1200,24.5,0.1932000070810318,
Plate1,G06,3,2400,25.5,0.193900004029274,
Plate1,G06,4,3600,25.5,0.19509999454021454,
Plate1,G06,5,4800,25.7,0.19740000367164612,
Plate1,G06,6,6000,25.7,0.20059999823570251,
Plate1,G06,7,7200,25.8,0.20360000431537628,
Plate1,G06,8,8400,26.0,0.2071000039577484,
Plate1,G06,9,9600,25.9,0.21070000529289246,
Plate1,G06,10,10800,25.6,0.21400000154972076,
Plate1,G06,11,12000,26.0,0.21649999916553497,
Plate1,G06,12,13200,26.0,0.21889999508857727,
Plate1,G06,13,14400,25.9,0.2207999974489212,
Plate1,G06,14,15600,26.0,0.2222999930381775,
Plate1,G06,15,16800,26.3,0.22349999845027924,
Plate1,G06,16,18000,26.4,0.2248000055551529,
Plate1,G06,17,19200,26.3,0.2264000028371811,
Plate1,G06,18,20400,26.1,0.22789999842643738,
Plate1,G06,19,21600,26.0,0.22949999570846558,
Plate1,G06,20,22800,25.9,0.23109999299049377,
Plate1,G06,21,24000,26.0,0.23260000348091125,
Plate1,G06,22,25200,25.6,0.23430000245571136,
Plate1,G06,23,26400,25.8,0.2361000031232834,
Plate1,G06,24,27600,25.7,0.23759999871253967,
Plate1,G06,25,28800,25.6,0.23909999430179596,
Plate1,G06,26,30000,25.4,0.24050000309944153,
Plate1,G06,27,31200,25.1,0.24160000681877136,
Plate1,G06,28,32400,25.6,0.24310000240802765,
Plate1,G06,29,33600,25.4,0.24459999799728394,
Plate1,G06,30,34800,25.5,0.24580000340938568,
Plate1,G06,31,36000,25.4,0.24709999561309814,
Plate1,G06,32,37200,25.2,0.2485000044107437,
Plate1,G06,33,38400,25.4,0.24969999492168427,
Plate1,G06,34,39600,25.2,0.2508000135421753,
Plate1,G06,35,40800,25.4,0.25209999084472656,
Plate1,G06,36,42000,25.4,0.2533000111579895,
Plate1,G06,37,43200,25.4,0.2547999918460846,
Plate1,G06,38,44400,25.3,0.25600001215934753,
